home,away,homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,homeLargestLead,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency,awayLargestLead
45,2154,75,62,4,33,8,18,0,0,12,0,0,41,1.5454545,0.6666667,0.33333334,0,0.72727275,1,0,0,0,17,0.483871,62,30,48.38709533214569,0.545455,54.54545617103577,11,6,8,11,21,9,0,38,6,0.25,69.4,1.0806916,42.85714328289032,21,41,51.21951103210449,0.5564516,1.2096775,19,4,27,8,13,0,0,13,0,0,33,0.46153846,0.61538464,0.30769232,0,0.61538464,1,0,0,0,6,0.389831,59,23,38.98304998874664,0.666667,66.66666865348816,12,8,6,13,29,8,0,26,4,0.16666667,70.8,0.8757062,27.586206793785095,15,30,50,0.45762712,1.0508474,6
45,2515,67,58,3,31,8,19,0,0,19,0,0,40,1.2857143,0.42105263,0.15789473,0,1.1428572,1,0,0,0,9,0.403509,57,23,40.35087823867798,0.607143,60.71428656578064,28,17,9,7,21,4,0,32,16,0.2647059,66.2,1.0120846,19.0476194024086,19,36,52.77777910232544,0.4385965,1.1754386,16,1,30,3,5,1,0,23,0,0,35,0.85714287,0.13043478,0.04347826,12,0.21428572,1,0,0,0,12,0.392157,51,20,39.21568691730499,0.526316,52.63158082962036,19,10,5,14,23,8,1,20,6,0.16129032,68.6,0.8454811,34.78260934352875,12,28,42.85714328289032,0.47058824,1.137255,3
45,2168,58,83,5,16,9,14,0,0,13,0,0,28,0.8235294,0.6923077,0.3846154,0,0.5294118,1,0,0,0,14,0.360656,61,22,36.06557250022888,0.555556,55.55555820465088,9,5,12,17,30,9,0,22,8,0.30769232,69.6,0.8333334,30.000001192092896,13,31,41.93548262119293,0.43442622,0.9508197,0,5,29,11,22,0,0,14,0,0,41,1.2222222,0.78571427,0.35714287,22,0.6111111,1,0,0,0,22,0.587302,63,37,58.73016119003296,0.333333,33.33333432674408,3,1,12,18,16,8,1,56,10,0.46153846,71.2,1.1657304,50,29,47,61.702126264572144,0.6507937,1.3174603,27
2670,45,84,57,11,29,10,24,0,0,18,0,0,48,1.117647,0.5555556,0.6111111,9.5,0.5882353,1,0,0,0,19,0.470588,68,32,47.05882370471954,0.833333,83.33333134651184,12,10,19,17,23,10,2,44,11,0.5277778,72.8,1.1538461,43.478259444236755,22,45,48.88888895511627,0.5441176,1.2352941,29,7,17,10,8,0,0,17,0,0,30,0.44444445,0.5882353,0.4117647,0,0.5555556,1,0,0,0,8,0.366667,60,22,36.666667461395264,0.5,50,16,8,13,18,16,5,0,30,2,0.34210527,71.4,0.79831934,31.25,17,44,38.63636255264282,0.40833333,0.95,3
45,2244,77,76,4,18,9,20,0,0,15,0,0,24,2.1666667,0.6,0.26666668,13,1.5,1,0,0,0,13,0.492063,63,31,49.20634925365448,1,100,9,9,6,6,24,6,1,44,9,0.1875,67.6,1.1390532,25,25,39,64.10256624221802,0.53968257,1.2222222,11,5,24,3,5,0,0,11,0,0,35,1.2307693,0.27272728,0.45454547,16,0.23076923,1,0,0,0,16,0.526316,57,30,52.63158082962036,0.631579,63.15789222717285,19,12,11,13,16,4,1,50,7,0.4074074,67.6,1.1242604,25,26,41,63.41463327407837,0.5614035,1.3333334,13
227,45,61,63,6,25,7,14,0,0,21,0,0,35,0.72727275,0.33333334,0.2857143,8,0.6363636,1,0,0,0,8,0.423077,52,22,42.307692766189575,0.483871,48.38709533214569,31,15,10,11,19,2,1,38,12,0.33333334,66.4,0.9186747,10.526315867900848,20,33,60.60606241226196,0.44230768,1.1730769,15,4,29,3,10,0,0,26,0,0,34,0.8,0.115384616,0.15384616,6,0.2,1,0,0,0,12,0.446809,47,21,44.68085169792175,0.73913,73.9130437374115,23,17,5,15,12,4,2,28,6,0.1923077,68.2,0.9237537,33.33333432674408,17,35,48.571428656578064,0.4893617,1.3404255,2
139,45,80,67,3,25,8,19,0,0,14,0,0,39,2.375,0.5714286,0.21428572,0,1,1,0,0,0,19,0.455882,68,31,45.588234066963196,0.923077,92.30769276618958,13,12,14,8,19,6,0,50,20,0.3783784,67.2,1.1904763,31.578946113586426,25,49,51.02040767669678,0.5,1.1764706,21,3,24,4,9,0,0,11,0,0,30,0.78571427,0.36363637,0.27272728,5.5,0.2857143,1,0,0,0,11,0.442308,52,23,44.23076808452606,0.777778,77.77777910232544,18,14,6,14,16,7,2,26,13,0.20689656,69.2,0.96820813,43.75,16,36,44.44444477558136,0.50961536,1.2884616,0
2603,45,72,61,5,33,5,10,0,0,13,0,0,46,1.4545455,0.3846154,0.3846154,0,0.45454547,1,0,0,0,16,0.439394,66,29,43.939393758773804,0.769231,76.92307829856873,13,10,13,11,17,4,0,0,0,0.35135135,69.2,1.0404625,23.52941185235977,25,49,51.02040767669678,0.46969697,1.0909091,17,6,24,9,16,0,0,18,0,0,32,1.5,0.5,0.33333334,0,1.125,1,0,0,0,12,0.40625,64,26,40.625,0.444444,44.44444477558136,9,4,8,8,20,5,0,0,0,0.21052632,67.6,0.9023669,25,21,44,47.72727191448212,0.4453125,0.953125,2
45,2325,89,87,6,20,12,13,0,0,16,0,0,26,2.1111112,0.75,0.375,19,1.3333334,1,0,0,0,19,0.5,56,28,50,0.8,80.0000011920929,25,20,6,9,22,13,1,22,12,0.21428572,70,1.2714286,59.090906381607056,15,34,44.11764740943909,0.6160714,1.5892857,12,1,25,5,10,0,0,17,0,0,46,1.3846154,0.29411766,0.05882353,0,0.3846154,1,0,0,0,18,0.442857,70,31,44.285714626312256,0.764706,76.47058963775635,17,13,21,13,30,12,0,30,13,0.53846157,68.8,1.2645348,40.00000059604645,19,40,47.49999940395355,0.5285714,1.2428571,5
45,2230,64,55,3,28,8,13,0,0,11,0,0,40,0.7777778,0.72727275,0.27272728,14,0.44444445,1,0,0,0,14,0.421053,57,24,42.105263471603394,0.666667,66.66666865348816,12,8,12,18,22,8,1,20,4,0.36363637,68.8,0.9302325,36.36363744735718,16,35,45.71428596973419,0.49122807,1.122807,11,5,24,10,16,0,0,14,0,0,32,0.42857143,0.71428573,0.35714287,0,0.71428573,1,0,0,0,6,0.357143,56,20,35.71428656578064,0.875,87.5,8,7,8,14,23,8,0,24,6,0.22222222,65.2,0.8435583,34.78260934352875,12,33,36.36363744735718,0.42857143,0.98214287,5
45,2166,73,78,1,18,7,14,1,0,21,0,0,21,1.3333334,0.33333334,0.04761905,0,0.7777778,1,0,0,0,12,0.480769,52,25,48.076921701431274,0.833333,83.33333134651184,12,10,3,9,30,13,0,22,7,0.11111111,62.8,1.1624204,43.33333373069763,12,22,54.54545617103577,0.6057692,1.4038461,12,2,24,4,12,0,0,14,0,0,29,1.4,0.2857143,0.14285715,14,0.4,1,0,0,0,14,0.5625,48,27,56.25,0.695652,69.5652186870575,23,16,5,10,22,8,1,34,4,0.23809524,63.2,1.2341772,36.36363744735718,19,26,73.07692170143127,0.6458333,1.625,9
46,159,60,69,3,29,9,14,0,0,13,0,0,39,0.75,0.6923077,0.23076923,0,0.5625,1,0,0,0,12,0.389831,59,23,38.98304998874664,0.666667,66.66666865348816,9,6,10,16,23,8,0,26,8,0.2777778,68.6,0.8746356,34.78260934352875,15,36,41.66666567325592,0.45762712,1.0169492,2,5,27,7,23,0,0,11,0,0,34,0.93333334,0.6363636,0.45454547,7,0.46666667,1,0,0,0,14,0.416667,60,25,41.66666567325592,0.6,60.00000238418579,5,3,7,15,38,16,2,14,11,0.2,72,0.9583333,42.105263471603394,9,22,40.909090638160706,0.55,1.15,22
46,2561,83,65,2,24,7,17,0,0,11,0,0,29,1.3636364,0.6363636,0.18181819,15,0.6363636,1,0,0,0,15,0.571429,49,28,57.14285969734192,0.714286,71.42857313156128,21,15,5,11,18,12,1,28,13,0.23809524,64.4,1.2888198,66.66666865348816,16,31,51.61290168762207,0.6938776,1.6938776,21,2,20,5,17,1,0,17,0,0,35,1.2857143,0.29411766,0.11764706,18,0.35714287,1,0,0,0,18,0.393939,66,26,39.393940567970276,1,100,4,4,15,14,32,9,1,26,7,0.375,67.6,0.9615385,28.125,17,34,50,0.46212122,0.9848485,0
46,2344,91,83,3,27,6,14,0,0,21,0,0,40,1.0833334,0.2857143,0.14285715,0,0.5,1,0,0,0,13,0.45,60,27,44.999998807907104,0.818182,81.81818127632141,33,27,13,12,23,10,0,28,8,0.3939394,72.2,1.2603879,43.478259444236755,17,37,45.945945382118225,0.53333336,1.5166667,14,1,25,8,14,0,0,23,0,0,32,1.5454545,0.3478261,0.04347826,8.5,0.72727275,1,0,0,0,17,0.482759,58,28,48.27586114406586,0.75,75,24,18,7,11,24,9,2,36,17,0.23333333,73.6,1.1277174,37.5,19,34,55.88235259056091,0.5603448,1.4310344,9
46,2378,100,71,10,40,5,13,0,0,16,0,0,61,1.375,0.3125,0.625,11,0.3125,1,0,0,0,22,0.5,78,39,50,0.642857,64.28571343421936,14,9,21,16,23,13,2,44,15,0.53846157,80.6,1.2406948,56.521737575531006,26,55,47.27272689342499,0.5833333,1.2820513,33,3,21,3,15,0,0,12,0,0,30,1.0909091,0.25,0.25,0,0.27272728,1,0,0,0,12,0.357143,70,25,35.71428656578064,0.625,62.5,16,10,9,11,31,11,0,26,10,0.2,78.4,0.90561223,35.48386991024017,14,39,35.89743673801422,0.43571427,1.0142857,3
46,2603,74,77,4,26,7,13,0,0,15,0,0,38,0.85714287,0.46666667,0.26666668,0,0.5,1,0,0,0,12,0.435484,62,27,43.54838728904724,0.6,60.00000238418579,15,9,12,14,25,11,0,20,12,0.34285715,70,1.0571429,43.99999976158142,16,37,43.24324429035187,0.5241935,1.1935484,2,4,25,9,21,0,0,14,0,0,36,1.2,0.64285713,0.2857143,18,0.6,1,0,0,0,18,0.459016,61,28,45.90163826942444,0.625,62.5,16,10,11,15,32,11,1,30,15,0.33333334,72.4,1.0635359,34.375,17,29,58.62069129943848,0.5491803,1.2622951,13
2579,46,80,67,6,27,6,14,0,0,19,0,0,43,2,0.31578946,0.31578946,0,0.6,1,0,0,0,20,0.457143,70,32,45.71428596973419,0.6,60.00000238418579,20,12,16,10,16,4,0,42,10,0.42105263,72,1.1111112,25,28,54,51.851850748062134,0.4857143,1.1428572,16,4,26,8,12,0,0,17,0,0,47,0.5882353,0.47058824,0.23529412,10,0.47058824,1,0,0,0,10,0.328571,70,23,32.85714387893677,0.727273,72.72727489471436,22,16,21,17,24,5,1,30,6,0.44680852,75.8,0.883905,20.83333283662796,18,46,39.13043439388275,0.3642857,0.95714283,0
46,183,79,75,3,30,4,5,0,0,11,0,0,38,1.8181819,0.36363637,0.27272728,20,0.36363637,1,0,0,0,20,0.454545,55,25,45.45454680919647,0.857143,85.71428656578064,21,18,8,11,26,11,1,26,0,0.26666668,67.4,1.1721067,42.307692766189575,14,29,48.27586114406586,0.55454546,1.4363636,6,4,22,5,10,0,0,15,0,0,31,2.857143,0.33333334,0.26666668,20,0.71428573,1,0,0,0,20,0.441176,68,30,44.11764740943909,0.636364,63.63636255264282,11,7,9,7,26,8,1,42,13,0.23684211,71.4,1.0504202,30.769231915473938,22,42,52.3809552192688,0.5,1.1029412,10
46,47,85,73,8,28,9,29,2,0,19,0,0,41,0.6956522,0.47368422,0.42105263,8,0.39130434,1,0,0,0,16,0.551724,58,32,55.17241358757019,0.608696,60.86956262588501,23,14,13,23,16,7,2,44,18,0.5,79.2,1.0732324,43.75,25,42,59.52380895614624,0.61206895,1.4655173,18,4,18,11,31,0,0,18,0,0,30,0.71428573,0.6111111,0.22222222,5,0.52380955,1,0,0,0,15,0.409836,61,25,40.98360538482666,0.631579,63.15789222717285,19,12,12,21,25,11,3,20,14,0.33333334,80.6,0.90570724,43.99999976158142,14,36,38.88888955116272,0.5,1.1967213,9
46,2628,73,80,7,26,5,10,0,0,14,0,0,35,1.1818181,0.35714287,0.5,13,0.45454547,1,0,0,0,13,0.424242,66,28,42.424243688583374,0.75,75,12,9,9,11,23,8,1,32,9,0.23684211,73.8,0.9891598,34.78260934352875,20,43,46.51162922382355,0.4848485,1.1060606,3,6,32,7,14,0,0,15,0,0,44,1.3333334,0.46666667,0.4,16,0.5833333,1,0,0,0,16,0.424242,66,28,42.424243688583374,0.8125,81.25,16,13,12,12,26,11,1,34,11,0.31578946,73.4,1.0899183,42.307692766189575,17,40,42.500001192092896,0.50757575,1.2121212,9
46,269,64,92,1,16,9,13,0,0,10,0,0,33,0.73333335,0.9,0.1,0,0.6,1,0,0,0,11,0.298507,67,20,29.85074520111084,0.833333,83.33333134651184,24,20,17,15,18,4,0,28,10,0.3617021,74.6,0.85790884,22.22222238779068,16,49,32.65306055545807,0.3283582,0.95522386,3,6,32,10,29,0,0,19,0,0,45,1.5,0.5263158,0.31578946,0,0.625,1,0,0,0,24,0.590909,66,39,59.090906381607056,0.555556,55.55555820465088,9,5,13,16,26,9,0,56,23,0.4814815,72.6,1.2672176,34.61538553237915,30,40,75,0.65909094,1.3939394,32
46,2086,58,72,3,26,6,6,0,0,16,0,0,41,0.8333333,0.375,0.1875,0,0.5,1,0,0,0,10,0.338983,59,20,33.898305892944336,0.625,62.5,24,15,15,12,16,3,0,30,5,0.3846154,65.6,0.88414633,18.75,17,43,39.5348846912384,0.3644068,0.9830508,6,4,30,5,12,1,0,22,0,0,40,1.1818181,0.22727273,0.18181819,13,0.45454547,1,0,0,0,13,0.389831,59,23,38.98304998874664,0.894737,89.47368264198303,19,17,10,11,31,9,1,24,7,0.2777778,68.6,1.0495627,29.032257199287415,14,28,50,0.4661017,1.220339,20
2507,46,83,75,4,27,5,12,0,0,13,0,0,33,1.6666666,0.3846154,0.30769232,0,0.41666666,1,0,0,0,20,0.529412,51,27,52.941179275512695,0.909091,90.90909361839294,22,20,6,12,19,9,0,30,16,0.25,65.8,1.2613981,47.36842215061188,18,32,56.25,0.61764705,1.627451,16,1,19,10,20,0,0,19,0,0,32,1,0.5263158,0.05263158,0,1,1,0,0,0,10,0.4,65,26,40.00000059604645,0.909091,90.90909361839294,11,10,13,10,23,13,0,24,23,0.33333334,66.4,1.129518,56.521737575531006,13,42,30.95238208770752,0.5,1.1538461,0
2599,46,88,69,3,22,13,29,0,0,16,0,0,32,2.2,0.8125,0.1875,0,1.3,1,0,0,0,22,0.517241,58,30,51.724135875701904,0.724138,72.41379022598267,29,21,10,10,18,7,0,42,14,0.35714287,69.6,1.2643678,38.88888955116272,23,40,57.499998807907104,0.57758623,1.5172414,20,1,21,4,5,0,0,21,0,0,39,0.3809524,0.1904762,0.04761905,8,0.1904762,1,0,0,0,8,0.393443,61,24,39.34426307678223,0.666667,66.66666865348816,18,12,18,21,26,9,1,24,3,0.4864865,72.2,0.9556787,34.61538553237915,15,35,42.85714328289032,0.46721312,1.1311475,0
46,222,74,85,2,16,4,15,1,0,14,0,0,26,1.3846154,0.2857143,0.14285715,9,0.30769232,1,0,0,0,18,0.446429,56,25,44.64285671710968,0.941176,94.11764740943909,17,16,10,13,24,8,2,28,10,0.32258064,67.8,1.0914453,33.33333432674408,17,32,53.125,0.51785713,1.3214285,8,4,20,7,18,0,0,15,0,0,30,0.8,0.46666667,0.26666668,4,0.7,1,0,0,0,8,0.535714,56,30,53.57142686843872,1,100,16,16,10,10,23,9,2,42,2,0.3846154,64.4,1.3198757,39.13043439388275,21,33,63.63636255264282,0.6160714,1.5178572,12
46,2550,63,70,4,22,11,22,0,0,20,0,0,36,0.7692308,0.55,0.2,3.3333333,0.84615386,1,0,0,0,10,0.376812,69,26,37.68115937709808,0.8,80.0000011920929,5,4,14,13,25,7,3,22,13,0.3255814,73,0.8630137,28.00000011920929,19,44,43.18181872367859,0.42753622,0.9130435,5,6,27,8,18,1,0,12,0,0,43,0.6875,0.6666667,0.5,0,0.5,1,0,0,0,11,0.392857,56,22,39.28571343421936,0.736842,73.68420958518982,19,14,16,16,30,12,0,18,4,0.47058824,63.6,1.100629,40.00000059604645,10,26,38.46153914928436,0.5,1.25,11
2086,46,56,53,6,31,8,17,0,0,12,0,0,40,0.5714286,0.6666667,0.5,0,0.5714286,1,0,0,0,8,0.37931,58,22,37.931033968925476,0.666667,66.66666865348816,9,6,9,14,26,6,0,30,8,0.25,66.6,0.8408409,23.076923191547394,16,32,50,0.43103448,0.9655172,12,6,28,6,15,0,0,14,0,0,34,0.78571427,0.42857143,0.42857143,0,0.42857143,1,0,0,0,11,0.362069,58,21,36.20689511299133,0.777778,77.77777910232544,9,7,6,14,19,4,0,32,5,0.16216215,69.6,0.7614943,21.052631735801697,17,39,43.589743971824646,0.39655173,0.9137931,4
46,2599,77,90,1,27,5,9,0,0,16,0,0,40,1.375,0.3125,0.0625,0,0.625,1,0,0,0,11,0.375,72,27,37.5,0.7,69.9999988079071,20,14,13,8,24,9,0,36,14,0.2888889,75,1.0266666,37.5,18,48,37.5,0.4375,1.0694444,0,4,34,6,15,0,0,14,0,0,44,2.3333333,0.42857143,0.2857143,0,0.6666667,1,0,0,0,21,0.507246,69,35,50.724637508392334,0.647059,64.70588445663452,17,11,10,9,26,9,0,44,18,0.29411766,74.8,1.2032086,34.61538553237915,26,43,60.4651153087616,0.57246375,1.3043479,26
46,2507,52,71,4,22,11,15,0,0,16,0,0,30,0.47368422,0.6875,0.25,3,0.57894737,1,0,0,0,9,0.326531,49,16,32.65306055545807,0.772727,77.27272510528564,22,17,8,19,21,3,3,0,0,0.24242425,71.8,0.7242339,14.28571492433548,13,28,46.42857015132904,0.35714287,1.0612245,5,1,29,10,18,0,0,17,0,0,37,0.75,0.5882353,0.05882353,5,0.5,1,0,0,0,15,0.45098,51,23,45.098039507865906,0.8125,81.25,16,13,8,20,25,12,3,0,0,0.2857143,72.4,0.98066294,47.999998927116394,11,26,42.307692766189575,0.5686275,1.3921568,22
47,111926,118,54,4,27,18,0,0,0,20,0,0,40,2.4615386,0.9,0.2,0,1.3846154,1,0,0,0,32,0.589041,73,43,58.90411138534546,0.714286,71.42857313156128,21,15,13,13,30,17,0,0,0,0.43333334,81.4,1.4496315,56.66666626930237,26,43,60.4651153087616,0.70547944,1.6164384,66,2,22,6,0,1,0,19,0,0,32,0.33333334,0.31578946,0.10526316,0,0.2,1,0,0,0,10,0.372549,51,19,37.254902720451355,0.55,55.000001192092896,20,11,10,30,15,5,0,0,0,0.3125,79,0.6835443,33.33333432674408,14,36,38.88888955116272,0.42156863,1.0588236,0
47,2177,87,59,5,37,11,0,0,0,16,0,0,52,0.8666667,0.6875,0.3125,13,0.73333335,1,0,0,0,13,0.422535,71,30,42.25352108478546,0.69697,69.69696879386902,33,23,15,15,21,4,1,0,0,0.36585367,85.2,1.0211267,19.0476194024086,26,50,51.99999809265137,0.45070422,1.2253522,20,1,24,7,0,0,0,21,0,0,32,0.5625,0.33333334,0.04761905,0,0.4375,1,0,0,0,9,0.35,60,21,34.99999940395355,0.7,69.9999988079071,20,14,8,16,13,3,0,0,0,0.20512821,76,0.7763158,23.076923191547394,18,47,38.297873735427856,0.375,0.98333335,3
222,47,100,81,0,20,4,28,0,0,12,0,0,28,2.75,0.33333334,0,22,0.5,1,0,0,0,22,0.566038,53,30,56.603771448135376,1,100,26,26,8,8,30,14,1,28,7,0.3478261,64.4,1.552795,46.666666865348816,16,23,69.5652186870575,0.6981132,1.8867924,24,0,15,3,8,0,0,21,0,0,20,1.4285715,0.14285715,0,6.6666665,0.21428572,1,0,0,0,20,0.566038,53,30,56.603771448135376,0.692308,69.2307710647583,13,9,5,14,24,12,3,28,10,0.2173913,70.2,1.1538461,50,18,29,62.068963050842285,0.6792453,1.5283018,3
71,47,64,76,2,17,7,15,0,0,16,0,0,40,0.7777778,0.4375,0.125,0,0.3888889,1,0,0,0,14,0.389831,59,23,38.98304998874664,0.5,50,26,13,23,18,27,5,0,36,7,0.6388889,64.4,0.9937888,18.518517911434174,18,32,56.25,0.43220338,1.0847458,0,1,22,9,24,1,0,24,0,0,31,0.9411765,0.375,0.041666668,16,0.5294118,1,0,0,0,16,0.52,50,26,51.99999809265137,0.785714,78.57142686843872,14,11,9,17,24,13,1,24,0,0.375,64.6,1.1764706,54.16666865348816,13,26,50,0.65,1.52,22
2272,47,73,63,11,28,9,8,0,0,16,0,0,40,0.47619048,0.5625,0.6875,0,0.42857143,1,0,0,0,10,0.45614,57,26,45.614033937454224,0.782609,78.2608687877655,23,18,12,21,13,3,0,44,11,0.38709676,75.2,0.9707447,23.076923191547394,23,44,52.272725105285645,0.48245615,1.2807018,13,6,21,9,21,1,0,25,0,0,31,0.6315789,0.36,0.24,0,0.47368422,1,0,0,0,12,0.42623,61,26,42.62295067310333,0.5,50,10,5,10,19,19,6,0,38,12,0.2857143,74,0.8513514,31.578946113586426,20,42,47.61904776096344,0.47540984,1.0327868,6
2729,47,76,82,5,24,7,12,1,0,20,0,0,35,0.9411765,0.35,0.25,16,0.4117647,1,0,0,0,16,0.442623,61,27,44.262295961380005,0.833333,83.33333134651184,18,15,11,17,21,7,1,38,7,0.32352942,75.2,1.0106384,33.33333432674408,20,40,50,0.5,1.2459016,6,8,23,6,20,0,0,20,0,0,39,1.2857143,0.3,0.4,0,0.42857143,1,0,0,0,18,0.469697,66,31,46.9696968793869,0.7,69.9999988079071,20,14,16,14,21,6,0,42,13,0.45714286,72,1.1388888,28.57142984867096,25,45,55.55555820465088,0.5151515,1.2424242,6
47,2046,67,69,2,23,12,25,0,0,15,0,0,40,0.5416667,0.8,0.13333334,13,0.5,1,0,0,0,13,0.460317,63,29,46.0317462682724,0.6,60.00000238418579,5,3,17,24,19,6,1,0,0,0.5,73,0.91780823,31.578946113586426,23,44,52.272725105285645,0.50793654,1.0634921,8,4,18,14,21,0,0,9,0,0,26,0.8095238,1.5555556,0.44444445,17,0.6666667,1,0,0,0,17,0.473684,57,27,47.36842215061188,0.714286,71.42857313156128,7,5,8,21,24,10,1,0,0,0.26666668,73.8,0.9349593,41.66666567325592,17,33,51.51515007019043,0.5614035,1.2105263,5
116,47,72,70,5,25,6,14,0,0,14,0,0,39,0.7777778,0.42857143,0.35714287,14,0.33333334,1,0,0,0,14,0.470588,51,24,47.05882370471954,0.708333,70.83333134651184,24,17,14,18,17,7,1,28,7,0.5185185,65.6,1.097561,41.17647111415863,17,34,50,0.5392157,1.4117647,8,3,18,12,26,1,0,23,0,0,26,1,0.5217391,0.13043478,11,1.0909091,1,0,0,0,11,0.465517,58,27,46.55172526836395,0.833333,83.33333134651184,12,10,8,11,18,6,1,28,11,0.2580645,66.8,1.0479041,33.33333432674408,21,40,52.49999761581421,0.51724136,1.2068965,7
47,2448,79,57,1,28,3,9,0,0,11,0,0,44,1.1111112,0.27272728,0.09090909,10,0.16666667,1,0,0,0,20,0.451613,62,28,45.16128897666931,0.8125,81.25,16,13,16,18,25,10,2,26,6,0.47058824,72.4,1.0911602,40.00000059604645,18,37,48.64864945411682,0.5322581,1.2741935,26,3,17,6,13,0,0,17,0,0,33,0.85714287,0.3529412,0.1764706,0,0.42857143,1,0,0,0,12,0.359375,64,23,35.9375,0.583333,58.33333134651184,12,7,16,14,15,4,0,32,10,0.3902439,66.8,0.85329336,26.66666805744171,19,49,38.77550959587097,0.390625,0.890625,1
108,47,77,69,3,35,10,12,0,0,20,0,0,50,1.1818181,0.5,0.15,0,0.90909094,1,0,0,0,13,0.378788,66,25,37.87878751754761,0.703704,70.37037014961243,27,19,15,11,29,8,0,32,14,0.36585367,72.8,1.0576923,27.586206793785095,17,37,45.945945382118225,0.43939394,1.1666666,18,3,30,4,7,0,0,23,0,0,34,0.8333333,0.17391305,0.13043478,0,0.33333334,1,0,0,0,10,0.377049,61,23,37.704917788505554,0.888889,88.88888955116272,18,16,4,12,22,7,0,20,2,0.10526316,76.2,0.90551186,31.81818127632141,16,39,41.025641560554504,0.43442622,1.1311475,1
47,2450,74,77,4,23,3,0,1,0,19,0,0,33,0.7058824,0.15789473,0.21052632,0,0.1764706,1,0,0,0,12,0.410714,56,23,41.07142984867096,0.72,72.00000286102295,25,18,10,17,25,10,0,0,0,0.3030303,73,1.0136986,40.00000059604645,13,31,41.93548262119293,0.5,1.3214285,0,2,25,11,0,0,0,21,0,0,36,0.5625,0.52380955,0.0952381,9,0.6875,1,0,0,0,9,0.421053,57,24,42.105263471603394,0.923077,92.30769276618958,26,24,11,16,17,5,1,0,0,0.33333334,73.4,1.0490463,29.411765933036804,19,40,47.49999940395355,0.4649123,1.3508772,0
2415,47,82,91,3,29,2,15,0,0,19,0,0,44,0.7619048,0.10526316,0.15789473,0,0.0952381,1,0,0,0,16,0.387097,62,24,38.70967626571655,0.92,92.00000166893005,25,23,15,21,28,11,0,0,0,0.39473686,78,1.051282,39.28571343421936,13,34,38.235294818878174,0.47580644,1.3225807,10,3,25,11,22,0,0,17,0,0,30,1.5,0.64705884,0.1764706,0,1.1,1,0,0,0,15,0.532258,62,33,53.22580933570862,0.8,80.0000011920929,25,20,5,10,18,5,0,0,0,0.1724138,77,1.1818181,27.77777910232544,28,44,63.63636255264282,0.57258064,1.467742,10
47,87,68,71,4,23,9,0,0,0,13,0,0,30,1.6666666,0.6923077,0.30769232,15,1,1,0,0,0,15,0.4,60,24,40.00000059604645,0.866667,86.66666746139526,15,13,7,9,23,7,1,0,0,0.19444445,69,0.98550725,30.434781312942505,17,37,45.945945382118225,0.45833334,1.1333333,5,1,29,5,0,0,0,14,0,0,33,0.6,0.35714287,0.071428575,0,0.33333334,1,0,0,0,9,0.520833,48,25,52.08333134651184,0.789474,78.94737124443054,19,15,4,15,18,6,0,0,0,0.17391305,66.6,1.0660661,33.33333432674408,19,30,63.333332538604736,0.5833333,1.4791666,12
