homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency
75,89,3,17,5,11,0,0,15,0,0,31,2.4,0.33333334,0.2,0,1,1,0,0,0,12,0.371429,70,26,37.142857909202576,0.73913,73.9130437374115,23,17,14,5,29,6,0,30,2,0.3181818,70.2,1.0683761,20.68965584039688,20,41,48.78048896789551,0.41428572,1.0714285,5,31,3,11,0,0,19,0,0,37,1.7692307,0.15789473,0.2631579,7.6666665,0.23076923,1,0,0,0,23,0.618182,55,34,61.81818246841431,0.588235,58.82353186607361,17,10,6,13,22,11,3,46,14,0.2857143,71.8,1.2395543,50,23,33,69.69696879386902,0.7181818,1.6181818
93,60,6,28,4,18,0,0,14,0,0,40,1.3333334,0.2857143,0.42857143,16,0.33333334,1,0,0,0,16,0.539683,63,34,53.96825671195984,0.764706,76.47058963775635,17,13,12,12,23,12,1,40,7,0.41379312,70.8,1.3135593,52.173912525177,22,40,55.000001192092896,0.63492066,1.4761904,2,17,7,13,0,0,14,0,0,23,1,0.5,0.14285715,0,0.4375,1,0,0,0,16,0.384615,52,20,38.46153914928436,0.75,75,16,12,6,16,26,8,0,22,3,0.1875,68.4,0.877193,30.769231915473938,12,26,46.15384638309479,0.46153846,1.1538461
122,64,4,41,14,29,0,0,8,0,0,52,3.7272727,1.75,0.5,0,1.2727273,1,0,0,0,41,0.604938,81,49,60.4938268661499,0.909091,90.90909361839294,11,10,11,11,32,14,0,68,53,0.34375,85.4,1.4285715,43.75,35,49,71.42857313156128,0.69135803,1.5061729,1,22,7,16,0,0,11,0,0,31,0.8888889,0.6363636,0.09090909,16,0.3888889,1,0,0,0,16,0.32,75,24,31.999999284744263,0.5,50,6,3,9,18,45,13,1,0,0,0.1764706,87.4,0.7322654,28.888890147209167,11,30,36.666667461395264,0.40666667,0.85333335
80,68,5,25,13,27,1,0,13,0,0,34,0.875,1,0.3846154,0,0.8125,1,0,0,0,14,0.561404,57,32,56.14035129547119,0.666667,66.66666865348816,15,10,9,16,20,6,0,0,0,0.36,70,1.1428572,30.000001192092896,26,37,70.27027010917664,0.61403507,1.4035088,1,19,7,18,0,0,15,0,0,37,0.95454544,0.46666667,0.06666667,7,0.3181818,1,0,0,0,21,0.353846,65,23,35.38461625576019,0.875,87.5,8,7,18,22,46,15,3,0,0,0.42857143,75.2,0.90425533,32.608696818351746,8,19,42.105263471603394,0.46923077,1.0461539
79,65,1,35,5,12,0,0,17,0,0,44,0.8666667,0.29411766,0.05882353,0,0.33333334,1,0,0,0,13,0.508772,57,29,50.877195596694946,0.652174,65.21739363670349,23,15,9,15,18,6,0,42,8,0.32142857,72.2,1.0941828,33.33333432674408,23,39,58.974361419677734,0.5614035,1.3859649,4,23,8,18,0,0,24,0,0,36,1.3636364,0.33333334,0.16666667,0,0.72727275,1,0,0,0,15,0.338028,71,24,33.80281627178192,0.833333,83.33333134651184,6,5,13,11,34,12,0,22,5,0.27659574,71.4,0.91036415,35.29411852359772,12,37,32.43243098258972,0.4225352,0.91549295
72,74,6,22,12,20,2,0,21,0,0,34,0.73333335,0.5714286,0.2857143,0,0.8,1,0,0,0,11,0.389831,59,23,38.98304998874664,0.68,68.00000071525574,25,17,12,15,31,9,0,28,20,0.33333334,72,1,29.032257199287415,14,28,50,0.4661017,1.220339,1,29,8,19,0,0,19,0,0,42,0.68421054,0.42105263,0.05263158,13,0.42105263,1,0,0,0,13,0.423729,59,25,42.37288236618042,0.952381,95.23809552192688,21,20,13,19,24,4,1,38,16,0.38235295,74.4,0.99462366,16.66666716337204,21,35,60.00000238418579,0.45762712,1.2542373
68,73,8,34,10,10,1,0,24,0,0,40,0.4117647,0.41666666,0.33333334,7,0.5882353,1,0,0,0,7,0.357143,56,20,35.71428656578064,0.758621,75.86206793785095,29,22,6,17,29,6,1,0,0,0.16666667,79.6,0.85427135,20.68965584039688,14,27,51.851850748062134,0.4107143,1.2142857,2,34,4,19,1,0,25,0,0,45,0.64285713,0.16,0.08,9,0.2857143,1,0,0,0,9,0.359375,64,23,35.9375,0.75,75,28,21,11,14,24,6,1,0,0,0.2682927,79.2,0.9217172,25,17,40,42.500001192092896,0.40625,1.140625
80,81,1,28,7,16,1,0,27,0,0,32,1.75,0.25925925,0.037037037,21,0.5833333,1,0,0,0,21,0.527273,55,29,52.72727012634277,0.631579,63.15789222717285,19,12,4,12,24,10,1,36,18,0.15384616,71.6,1.1173185,41.66666567325592,19,31,61.29032373428345,0.6181818,1.4545455,4,26,10,13,1,0,19,0,0,40,1.3076923,0.5263158,0.21052632,17,0.7692308,1,0,0,0,17,0.45,60,27,44.999998807907104,0.612903,61.29032373428345,31,19,14,13,26,8,1,36,16,0.42424244,72.4,1.1187845,30.769231915473938,19,34,55.88235259056091,0.51666665,1.35
65,68,3,26,6,11,0,0,12,0,0,32,2,0.5,0.25,12,1,1,0,0,0,12,0.448276,58,26,44.82758641242981,0.5,50,8,4,6,6,23,9,1,24,7,0.1875,62.2,1.045016,39.13043439388275,17,35,48.571428656578064,0.5258621,1.1206896,5,28,3,9,0,0,10,0,0,33,1.6666666,0.3,0.5,0,0.33333334,1,0,0,0,15,0.425926,54,23,42.592594027519226,1,100,8,8,5,9,24,14,0,14,5,0.16129032,61.2,1.111111,58.33333134651184,9,30,30.000001192092896,0.5555556,1.2592592
69,60,8,29,5,0,0,0,16,0,0,37,0.78571427,0.3125,0.5,0,0.35714287,1,0,0,0,11,0.433962,53,23,43.396225571632385,0.777778,77.77777910232544,27,21,8,14,15,2,0,0,0,0.26666668,69.8,0.9885386,13.333334028720856,21,38,55.263155698776245,0.4528302,1.3018868,0,21,3,0,1,0,23,0,0,36,0.6666667,0.13043478,0,0,0.2,1,0,0,0,10,0.318182,66,21,31.81818127632141,0.916667,91.66666865348816,12,11,15,15,28,7,0,0,0,0.33333334,70.8,0.8474576,25,14,38,36.84210479259491,0.37121212,0.90909094
75,47,8,26,7,22,0,0,13,0,0,37,1.6666666,0.53846157,0.61538464,0,1.1666666,1,0,0,0,10,0.5,58,29,50,0.619048,61.90476417541504,21,13,11,6,14,4,0,44,8,0.37931034,61.4,1.2214984,28.57142984867096,25,44,56.81818127632141,0.5344828,1.2931035,3,23,5,7,0,0,17,0,0,32,0.73333335,0.29411766,0.1764706,11,0.33333334,1,0,0,0,11,0.34,50,17,34.00000035762787,0.6,60.00000238418579,10,6,9,15,23,7,1,14,5,0.27272728,61,0.7704918,30.434781312942505,10,27,37.03703582286835,0.41,0.94
54,70,2,26,5,0,0,0,17,0,0,36,0.7058824,0.29411766,0.11764706,0,0.29411766,1,0,0,0,12,0.303571,56,17,30.35714328289032,0.583333,58.33333134651184,24,14,10,17,27,6,0,0,0,0.25641027,72.6,0.74380165,22.22222238779068,11,29,37.931033968925476,0.35714287,0.96428573,8,33,9,0,0,0,21,0,0,40,0.84615386,0.42857143,0.3809524,11,0.6923077,1,0,0,0,11,0.474576,59,28,47.45762646198273,0.705882,70.58823704719543,17,12,7,13,17,2,1,0,0,0.22580644,72.8,0.96153843,11.764705926179886,26,42,61.90476417541504,0.4915254,1.1864407
93,81,4,29,5,14,0,0,13,0,0,44,2.2222223,0.3846154,0.30769232,0,0.5555556,1,0,0,0,20,0.478261,69,33,47.826087474823,0.857143,85.71428656578064,21,18,15,9,22,9,0,44,7,0.41666666,71.4,1.302521,40.909090638160706,24,47,51.06382966041565,0.54347825,1.3478261,3,23,9,13,0,0,17,0,0,32,1.3,0.5294118,0.1764706,0,0.9,1,0,0,0,13,0.447761,67,30,44.7761207818985,0.785714,78.57142686843872,14,11,9,10,31,10,0,30,8,0.24324325,73.6,1.1005435,32.258063554763794,20,36,55.55555820465088,0.52238804,1.2089552
80,90,3,25,8,12,0,0,14,0,0,29,2.8333333,0.5714286,0.21428572,17,1.3333334,1,0,0,0,17,0.421875,64,27,42.1875,0.875,87.5,16,14,4,6,31,12,1,26,15,0.10810811,73.4,1.0899183,38.70967626571655,15,33,45.45454680919647,0.515625,1.25,0,34,4,9,0,0,10,0,0,41,1.7,0.4,0,0,0.4,1,0,0,0,17,0.516129,62,32,51.61290168762207,0.785714,78.57142686843872,14,11,7,10,31,15,0,30,4,0.23333333,70.6,1.2747875,48.38709533214569,17,31,54.83871102333069,0.63709676,1.451613
68,65,9,31,3,8,0,0,14,0,0,42,0.8,0.21428572,0.64285713,0,0.2,1,0,0,0,12,0.423729,59,25,42.37288236618042,0.857143,85.71428656578064,14,12,11,15,17,6,0,34,6,0.32352942,68.6,0.9912537,35.29411852359772,19,42,45.23809552192688,0.47457626,1.1525424,6,23,11,7,0,0,15,0,0,34,0.8181818,0.73333335,0.4,0,1,1,0,0,0,9,0.4,65,26,40.00000059604645,0.666667,66.66666865348816,9,6,11,11,24,7,0,34,5,0.2820513,68.6,0.94752187,29.16666567325592,19,41,46.341463923454285,0.45384616,1
84,71,4,20,10,20,0,0,6,0,0,29,2.5555556,1.6666666,0.6666667,11.5,1.1111112,1,0,0,0,23,0.6,60,36,60.00000238418579,0.625,62.5,8,5,9,9,19,7,2,46,12,0.375,65.2,1.2883437,36.84210479259491,29,41,70.7317054271698,0.65833336,1.4,1,17,5,14,0,0,11,0,0,25,1.6153846,0.45454547,0.09090909,0,0.3846154,1,0,0,0,21,0.5,54,27,50,0.833333,83.33333134651184,6,5,8,13,29,12,0,30,7,0.2962963,61.4,1.1563518,41.37931168079376,15,25,60.00000238418579,0.6111111,1.3148148
86,49,5,25,8,0,1,0,13,0,0,34,1,0.61538464,0.3846154,14,0.5714286,1,0,0,0,14,0.54902,51,28,54.90196347236633,0.73913,73.9130437374115,23,17,9,14,28,13,1,0,0,0.39130434,66.2,1.2990937,46.42857015132904,15,23,65.21739363670349,0.6764706,1.6862745,5,15,7,0,0,0,17,0,0,27,0.4,0.4117647,0.29411766,8,0.35,1,0,0,0,8,0.333333,54,18,33.33333432674408,0.538462,53.84615659713745,13,7,12,20,23,6,1,0,0,0.33333334,68.2,0.7184751,26.0869562625885,12,31,38.70967626571655,0.3888889,0.9074074
76,80,3,23,7,14,1,0,20,0,0,37,2.1,0.35,0.15,0,0.7,1,0,0,0,21,0.407895,76,31,40.78947305679321,1,100,2,2,14,10,37,12,0,0,0,0.31111112,72.8,1.043956,32.43243098258972,19,39,48.71794879436493,0.4868421,1,5,30,4,2,0,0,14,0,0,45,1,0.2857143,0.35714287,0,0.2857143,1,0,0,0,14,0.428571,63,27,42.85714328289032,0.75,75,24,18,15,14,20,8,0,0,0,0.41666666,71.6,1.1173185,40.00000059604645,19,43,44.186046719551086,0.4920635,1.2698413
73,53,5,29,8,18,0,0,12,0,0,37,1.3636364,0.6666667,0.41666666,7.5,0.72727275,1,0,0,0,15,0.431373,51,22,43.13725531101227,0.851852,85.18518805503845,27,23,8,11,21,6,2,24,6,0.27586207,66.8,1.0928143,28.57142984867096,16,30,53.33333611488342,0.49019608,1.4313725,3,23,6,12,0,0,22,0,0,27,1.1538461,0.27272728,0.13636364,0,0.46153846,1,0,0,0,15,0.384615,52,20,38.46153914928436,0.75,75,8,6,4,13,20,7,0,24,15,0.125,64.2,0.8255452,34.99999940395355,13,32,40.625,0.45192307,1.0192307
68,50,7,26,3,11,0,0,11,0,0,32,2.2222223,0.27272728,0.6363636,10,0.33333334,1,0,0,0,20,0.538462,52,28,53.84615659713745,0.333333,33.33333432674408,6,2,6,9,18,10,2,32,13,0.25,59.4,1.1447811,55.55555820465088,18,34,52.941179275512695,0.63461536,1.3076923,6,21,2,8,0,0,11,0,0,30,1.25,0.18181819,0.54545456,10,0.25,1,0,0,0,10,0.351852,54,19,35.18518507480621,0.727273,72.72727489471436,11,8,9,8,23,4,1,20,4,0.25714287,58.4,0.85616434,17.391304671764374,15,31,48.38709533214569,0.3888889,0.9259259
56,64,4,18,3,11,0,0,14,0,0,37,1,0.21428572,0.2857143,0,0.27272728,1,0,0,0,11,0.354839,62,22,35.48386991024017,0.7,69.9999988079071,10,7,19,11,22,5,0,24,4,0.475,58,0.9655172,22.727273404598236,17,40,42.500001192092896,0.3951613,0.9032258,8,23,5,13,0,0,12,0,0,41,1.2222222,0.41666666,0.6666667,11,0.5555556,1,0,0,0,11,0.451613,62,28,45.16128897666931,0.625,62.5,8,5,18,9,12,3,1,44,6,0.5294118,57.2,1.1188811,25,25,50,50,0.47580644,1.032258
75,66,5,24,6,22,0,0,16,0,0,32,1.3571428,0.375,0.3125,0,0.42857143,1,0,0,0,19,0.52,50,26,51.99999809265137,0.727273,72.72727489471436,11,8,8,14,32,15,0,20,9,0.33333334,60.4,1.2417219,46.875,11,18,61.11111044883728,0.67,1.5,0,18,7,12,0,0,15,0,0,29,0.75,0.46666667,0,9,0.5833333,1,0,0,0,9,0.392157,51,20,39.21568691730499,0.75,75,24,18,11,12,23,8,1,18,9,0.3548387,62.6,1.0543132,34.78260934352875,12,28,42.85714328289032,0.47058824,1.2941177
80,69,1,28,5,15,0,0,12,0,0,33,1.2,0.41666666,0.083333336,0,0.5,1,0,0,0,12,0.519231,52,27,51.923078298568726,0.827586,82.75862336158752,29,24,5,10,7,2,0,34,24,0.2,68.6,1.1661807,28.57142984867096,25,45,55.55555820465088,0.53846157,1.5384616,1,21,5,10,2,0,22,0,0,30,1.25,0.22727273,0.045454547,0,0.41666666,1,0,0,0,15,0.40625,64,26,40.625,0.875,87.5,8,7,9,12,34,10,0,30,6,0.23684211,70.2,0.98290604,29.411765933036804,16,30,53.33333611488342,0.484375,1.078125
76,81,2,21,6,14,1,0,19,0,0,32,1.0833334,0.31578946,0.10526316,0,0.5,1,0,0,0,13,0.464286,56,26,46.42857015132904,0.76,75.99999904632568,25,19,11,12,17,5,0,34,4,0.36666667,67,1.1343284,29.411765933036804,21,39,53.84615659713745,0.5089286,1.3571428,1,21,4,8,1,0,20,0,0,30,1.5,0.2,0.05,18,0.33333334,1,0,0,0,18,0.470588,51,24,47.05882370471954,0.724138,72.41379022598267,29,21,9,12,28,12,1,16,0,0.33333334,66.6,1.2162162,42.85714328289032,12,23,52.173912525177,0.5882353,1.5882353
71,61,1,25,9,0,0,0,10,0,0,35,1.25,0.9,0.1,5,0.75,1,0,0,0,15,0.472727,55,26,47.27272689342499,0.866667,86.66666746139526,15,13,10,12,23,6,3,0,0,0.3448276,66,1.0757576,26.0869562625885,20,32,62.5,0.5272727,1.290909,2,19,3,0,0,0,12,0,0,24,1.1538461,0.25,0.16666667,15,0.23076923,1,0,0,0,15,0.471698,53,25,47.16981053352356,0.4,40.00000059604645,5,2,5,13,22,9,1,0,0,0.17857143,64,0.953125,40.909090638160706,16,31,51.61290168762207,0.5566038,1.1509434
76,51,5,33,7,20,0,0,11,0,0,52,1.3636364,0.6363636,0.45454547,0,0.6363636,1,0,0,0,15,0.410959,73,30,41.09589159488678,0.818182,81.81818127632141,11,9,19,11,14,7,0,38,12,0.44186047,69.4,1.0951009,50,23,59,38.98304998874664,0.45890412,1.0410959,2,25,5,6,0,0,11,0,0,38,0.64285713,0.45454547,0.18181819,0,0.35714287,1,0,0,0,9,0.316667,60,19,31.666666269302368,0.4,40.00000059604645,15,6,13,14,32,7,0,22,4,0.31707317,67,0.76119405,21.875,12,28,42.85714328289032,0.375,0.85
61,68,2,28,5,6,1,0,16,0,0,39,0.5,0.3125,0.125,0,0.2777778,1,0,0,0,9,0.421053,57,24,42.105263471603394,0.583333,58.33333134651184,12,7,11,18,21,6,0,0,0,0.33333334,68.8,0.88662785,28.57142984867096,18,36,50,0.47368422,1.0701754,8,25,12,16,1,0,14,0,0,30,1.5714285,0.85714287,0.5714286,0,1.7142857,1,0,0,0,11,0.5,58,29,50,0.583333,58.33333134651184,12,7,5,7,13,3,0,0,0,0.1724138,64.8,1.0493827,23.076923191547394,26,45,57.777780294418335,0.5258621,1.1724138
97,63,5,37,7,12,0,0,10,0,0,48,2.8888888,0.7,0.5,0,0.7777778,1,0,0,0,26,0.544118,68,37,54.411762952804565,0.769231,76.92307829856873,13,10,11,9,26,13,0,0,0,0.3548387,71.2,1.3623596,50,24,42,57.14285969734192,0.6397059,1.4264706,3,22,4,9,0,0,14,0,0,30,1.6,0.2857143,0.21428572,0,0.4,1,0,0,0,16,0.343284,67,23,34.32835936546326,0.833333,83.33333134651184,6,5,8,10,41,12,0,0,0,0.18181819,71.4,0.88235295,29.26829159259796,11,26,42.307692766189575,0.43283582,0.9402985
75,60,5,21,15,25,0,0,12,0,0,26,1.5454545,1.25,0.41666666,0,1.3636364,1,0,0,0,17,0.555556,54,30,55.55555820465088,0.7,69.9999988079071,10,7,5,11,16,8,0,40,15,0.20833333,64,1.171875,50,22,38,57.894736528396606,0.6296296,1.3888888,1,21,4,22,0,0,8,0,0,30,0.6,0.5,0.125,12,0.2,1,0,0,0,12,0.423077,52,22,42.307692766189575,1,100,6,6,9,20,27,10,1,16,4,0.3,66.4,0.90361446,37.03703582286835,12,25,47.999998927116394,0.5192308,1.1538461
85,100,3,22,9,11,1,0,17,0,0,34,1.3,0.5294118,0.1764706,0,0.9,1,0,0,0,13,0.4375,64,28,43.75,0.88,87.99999952316284,25,22,12,10,23,7,0,32,12,0.33333334,72,1.1805556,30.434781312942505,21,41,51.21951103210449,0.4921875,1.328125,4,25,7,11,0,0,18,0,0,44,2.3636363,0.3888889,0.22222222,0,0.6363636,1,0,0,0,26,0.457143,70,32,45.71428596973419,0.857143,85.71428656578064,21,18,19,11,43,18,0,28,8,0.5,70.4,1.4204545,41.860464215278625,14,27,51.851850748062134,0.5857143,1.4285715
55,67,5,28,7,0,1,0,15,0,0,43,0.5,0.46666667,0.33333334,8,0.4375,1,0,0,0,8,0.290323,62,18,29.032257199287415,0.875,87.5,16,14,15,16,23,5,1,22,2,0.3409091,70.4,0.78125,21.739129722118378,13,39,33.33333432674408,0.33064517,0.88709676,8,30,10,0,0,0,13,0,0,38,1.3571428,0.7692308,0.61538464,19,0.71428573,1,0,0,0,19,0.421053,57,24,42.105263471603394,0.705882,70.58823704719543,17,12,8,14,18,7,1,30,0,0.24242425,70.8,0.9463276,38.88888955116272,17,39,43.589743971824646,0.48245615,1.1754386
53,67,7,25,4,0,0,0,12,0,0,36,0.36363637,0.33333334,0.5833333,0,0.36363637,1,0,0,0,4,0.357143,56,20,35.71428656578064,0.533333,53.33333611488342,15,8,11,11,15,5,0,0,0,0.30555555,62,0.8548387,33.33333432674408,15,41,36.58536672592163,0.4017857,0.9464286,3,30,5,0,0,0,13,0,0,57,1.5,0.3846154,0.23076923,15,0.5,1,0,0,0,15,0.324675,77,25,32.46753215789795,0.666667,66.66666865348816,6,4,27,10,50,13,1,0,0,0.5192308,63.4,1.0567824,25.999999046325684,12,27,44.44444477558136,0.4090909,0.8701299
69,74,6,19,8,7,1,0,12,0,0,37,1.2727273,0.6666667,0.5,7,0.72727275,1,0,0,0,14,0.366667,60,22,36.666667461395264,0.652174,65.21739363670349,23,15,18,11,29,10,2,0,0,0.47368422,64.2,1.0747664,34.48275923728943,12,31,38.70967626571655,0.45,1.15,5,24,8,14,0,0,17,0,0,33,2.4444444,0.47058824,0.29411766,0,0.8888889,1,0,0,0,22,0.526316,57,30,52.63158082962036,0.7,69.9999988079071,10,7,9,9,20,7,0,0,0,0.33333334,61,1.2131147,34.99999940395355,23,37,62.162160873413086,0.5877193,1.2982457
93,62,5,32,9,13,0,0,8,0,0,42,1.9166666,1.125,0.625,0,0.75,1,0,0,0,23,0.57377,61,35,57.37704634666443,0.5,50,20,10,10,12,21,13,0,0,0,0.3846154,71,1.3098592,61.90476417541504,22,40,55.000001192092896,0.6803279,1.5245901,2,21,9,12,0,0,17,0,0,35,1.1428572,0.5294118,0.11764706,0,0.64285713,1,0,0,0,16,0.343284,67,23,34.32835936546326,0.7,69.9999988079071,10,7,14,14,31,9,0,0,0,0.3181818,71,0.87323946,29.032257199287415,14,36,38.88888955116272,0.41044775,0.92537314
88,87,2,21,14,25,0,0,13,0,0,34,1.6,1.0769231,0.15384616,8,1.4,1,0,0,0,16,0.446154,65,29,44.6153849363327,0.791667,79.16666865348816,24,19,13,10,30,11,2,34,18,0.3611111,73.6,1.1956522,36.666667461395264,18,35,51.428574323654175,0.5307692,1.3538462,8,24,5,11,2,0,19,0,0,37,1.1578947,0.2631579,0.42105263,0,0.2631579,1,0,0,0,22,0.5,58,29,50,0.666667,66.66666865348816,18,12,13,19,32,17,0,22,3,0.44827586,71.2,1.2219101,53.125,12,26,46.15384638309479,0.6465517,1.5
77,61,5,18,11,13,1,0,20,0,0,30,1.4444444,0.55,0.25,13,1.2222222,1,0,0,0,13,0.510204,49,25,51.02040767669678,0.677419,67.7419364452362,31,21,12,9,17,6,1,32,7,0.5,59.4,1.2962962,35.29411852359772,19,32,59.375,0.5714286,1.5714285,0,17,5,13,0,0,19,0,0,29,0.7692308,0.2631579,0,10,0.3846154,1,0,0,0,10,0.382979,47,18,38.297873735427856,0.692308,69.2307710647583,26,18,12,13,22,7,1,16,9,0.41379312,59.4,1.026936,31.81818127632141,11,25,43.99999976158142,0.4574468,1.2978723
91,78,7,30,6,9,1,0,13,0,0,39,1.3,0.46153846,0.53846157,0,0.6,1,0,0,0,13,0.534483,58,31,53.448277711868286,0.769231,76.92307829856873,26,20,9,10,22,9,0,0,0,0.33333334,69.4,1.3112391,40.909090638160706,22,36,61.11111044883728,0.61206895,1.5689656,0,22,6,17,0,0,21,0,0,26,2.4444444,0.2857143,0,22,0.6666667,1,0,0,0,22,0.492063,63,31,49.20634925365448,0.727273,72.72727489471436,11,8,4,9,27,8,1,0,0,0.125,73.4,1.0626702,29.629629850387573,23,36,63.88888955116272,0.5555556,1.2380953
64,53,7,32,5,15,0,0,12,0,0,45,1.1538461,0.41666666,0.5833333,5,0.3846154,1,0,0,0,15,0.344828,58,20,34.48275923728943,0.85,85.00000238418579,20,17,13,13,26,7,3,22,15,0.34210527,69,0.92753625,26.923078298568726,13,32,40.625,0.4051724,1.1034483,3,25,4,8,0,0,15,0,0,39,0.9,0.26666668,0.2,0,0.4,1,0,0,0,9,0.301587,63,19,30.158731341362,0.5625,56.25,16,9,14,10,31,6,0,16,8,0.3181818,65.4,0.8103975,19.354838132858276,13,32,40.625,0.34920636,0.84126985
101,60,4,40,10,25,0,0,8,0,0,57,0.7222222,1.25,0.5,0,0.5555556,1,0,0,0,13,0.527027,74,39,52.70270109176636,0.722222,72.22222089767456,18,13,17,18,24,10,0,58,30,0.4857143,82.2,1.2287105,41.66666567325592,29,50,57.999998331069946,0.5945946,1.3648648,3,21,9,12,0,0,17,0,0,29,0.88235295,0.5294118,0.1764706,15,0.5294118,1,0,0,0,15,0.342466,73,25,34.24657583236694,0,0,0,0,8,17,36,10,1,24,7,0.16666667,83,0.72289157,27.77777910232544,15,37,40.54054021835327,0.41095892,0.82191783
79,71,2,35,8,16,1,0,20,0,0,53,1.0555556,0.4,0.1,19,0.44444445,1,0,0,0,19,0.371429,70,26,37.142857909202576,0.555556,55.55555820465088,27,15,18,18,34,12,1,0,0,0.4090909,81.8,0.9657701,35.29411852359772,14,36,38.88888955116272,0.45714286,1.1285714,4,34,9,12,0,0,21,0,0,48,0.5,0.42857143,0.1904762,8,0.5625,1,0,0,0,8,0.337838,74,25,33.78378450870514,0.727273,72.72727489471436,22,16,14,16,34,5,1,0,0,0.2857143,85.8,0.8275058,14.705882966518402,20,40,50,0.3716216,0.9594595
89,58,2,30,8,20,0,0,12,0,0,43,2.25,0.6666667,0.16666667,0,0.6666667,1,0,0,0,27,0.514286,70,36,51.428574323654175,0.714286,71.42857313156128,7,5,13,12,32,12,0,46,8,0.38235295,71.8,1.2395543,37.5,24,38,63.15789222717285,0.6,1.2714286,4,21,4,8,0,0,13,0,0,32,0.3888889,0.30769232,0.30769232,7,0.22222222,1,0,0,0,7,0.393443,61,24,39.34426307678223,0.375,37.5,8,3,11,18,21,7,1,26,8,0.2972973,72.2,0.80332416,33.33333432674408,17,40,42.500001192092896,0.45081967,0.9508197
84,90,7,28,7,11,1,0,23,0,0,40,1.3,0.3043478,0.3043478,0,0.7,1,0,0,0,13,0.378788,66,25,37.87878751754761,0.758621,75.86206793785095,29,22,12,10,40,12,0,24,7,0.29268292,75.6,1.1111112,30.000001192092896,13,26,50,0.46969697,1.2727273,1,28,6,9,1,0,25,0,0,40,1.3333334,0.24,0.04,0,0.6666667,1,0,0,0,12,0.5,64,32,50,0.653846,65.38461446762085,26,17,12,9,16,9,0,38,11,0.375,71.4,1.2605041,56.25,23,48,47.91666567325592,0.5703125,1.40625
82,68,3,28,5,17,0,0,15,0,0,42,2.3333333,0.33333334,0.2,0,0.8333333,1,0,0,0,14,0.446154,65,29,44.6153849363327,0.789474,78.94737124443054,19,15,14,6,23,9,0,30,12,0.3888889,64.6,1.2693499,39.13043439388275,20,42,47.61904776096344,0.5153846,1.2615385,1,26,4,6,0,0,18,0,0,37,0.7692308,0.22222222,0.055555556,0,0.30769232,1,0,0,0,10,0.389831,59,23,38.98304998874664,0.733333,73.33333492279053,15,11,11,13,32,11,0,16,6,0.30555555,67,1.0149254,34.375,12,27,44.44444477558136,0.48305085,1.1525424
75,57,7,23,11,23,0,0,15,0,0,38,0.75,0.73333335,0.46666667,12,0.6875,1,0,0,0,12,0.378788,66,25,37.87878751754761,0.782609,78.2608687877655,23,18,15,16,22,7,1,26,11,0.36585367,77.2,0.9715026,31.81818127632141,18,44,40.909090638160706,0.4318182,1.1363636,6,27,6,9,0,0,21,0,0,45,0.36,0.2857143,0.2857143,0,0.24,1,0,0,0,9,0.333333,63,21,33.33333432674408,0.6,60.00000238418579,10,6,18,25,28,9,0,20,3,0.42857143,74,0.7702703,32.14285671710968,12,35,34.285715222358704,0.4047619,0.9047619
